Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Delino DeShields,592261,140,95.0,66.0,33.0,13.0,3.0,3.0,84.0,34.0,0.0,70.0,3.0,0.252,278.0,0.338,0.353,0.69,5.0,20.0,0.8,4.0,1319.0,324.0,98.0,26.0,94.0,7.0,2.0,0.347,0.99,92.67,0.0,0.227,5.0,0.261,0.534,0.273,0.0,0.224,11.0,0.321,0.627,0.306,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,11.0,0.0,0.0,0.214,0.214,0.0,0.0
Elvis Andrus,462101,140,121.0,166.0,66.0,24.0,4.0,10.0,77.0,28.0,0.0,136.0,4.0,0.275,494.0,0.315,0.401,0.715,6.0,27.0,0.818,12.0,2084.0,534.0,198.0,59.0,202.0,0.0,8.0,0.304,1.35,49.4,28.0,0.214,6.0,0.267,0.624,0.357,65.0,0.231,15.0,0.275,0.583,0.308,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,106.0,0.283,30.0,0.342,0.663,0.321,0.0
Isiah Kiner-Falefa,643396,140,52.0,47.0,19.0,10.0,1.0,1.0,41.0,13.0,0.0,35.0,3.0,0.23,152.0,0.302,0.329,0.631,0.0,2.0,1.0,6.0,657.0,170.0,50.0,18.0,92.0,1.0,1.0,0.306,1.52,152.0,0.0,0.24,6.0,0.321,0.641,0.32,0.0,0.234,11.0,0.288,0.586,0.298,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,5.0,0.4,2.0,0.4,0.8,0.4,0.0
Jeff Mathis,425772,140,80.0,39.0,17.0,8.0,0.0,2.0,78.0,15.0,1.0,35.0,0.0,0.164,213.0,0.218,0.23,0.448,0.0,1.0,1.0,1.0,877.0,229.0,49.0,11.0,74.0,0.0,1.0,0.246,0.63,106.5,0.0,0.143,2.0,0.2,0.414,0.214,0.0,0.161,5.0,0.212,0.438,0.226,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,34.0,0.235,8.0,0.235,0.676,0.441,0.0
Jose Trevino,624431,140,17.0,15.0,5.0,1.0,0.0,1.0,13.0,1.0,0.0,8.0,0.0,0.19,42.0,0.209,0.286,0.495,0.0,0.0,0.0,3.0,151.0,44.0,12.0,3.0,20.0,1.0,0.0,0.25,2.14,42.0,15.0,0.2,3.0,0.25,0.717,0.467,36.0,0.167,6.0,0.189,0.467,0.278,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Forsythe,523253,140,95.0,69.0,37.0,16.0,1.0,7.0,93.0,42.0,0.0,67.0,3.0,0.226,296.0,0.327,0.358,0.685,0.0,2.0,1.0,8.0,1571.0,344.0,106.0,38.0,133.0,0.0,2.0,0.303,1.0,42.29,0.0,0.13,3.0,0.13,0.26,0.13,0.0,0.1,5.0,0.151,0.251,0.1,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,14.0,0.214,3.0,0.267,0.481,0.214,0.0
Nick Solak,669256,140,9.0,7.0,5.0,2.0,0.0,1.0,8.0,5.0,1.0,10.0,2.0,0.357,28.0,0.486,0.536,1.021,0.0,0.0,0.0,0.0,142.0,35.0,15.0,3.0,5.0,0.0,0.0,0.474,2.33,28.0,0.0,0.4,8.0,0.556,1.056,0.5,28.0,0.357,10.0,0.486,1.022,0.536,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rougned Odor,596059,140,118.0,87.0,58.0,22.0,1.0,21.0,149.0,41.0,2.0,82.0,4.0,0.193,424.0,0.27,0.399,0.669,8.0,8.0,0.5,4.0,1905.0,471.0,169.0,67.0,193.0,1.0,1.0,0.239,0.81,20.19,0.0,0.0,0.0,0.048,0.048,0.0,0.0,0.098,5.0,0.207,0.325,0.118,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,37.0,0.189,7.0,0.225,0.766,0.541,1.0
Scott Heineman,595981,140,10.0,8.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,5.0,1.0,0.161,31.0,0.257,0.226,0.483,1.0,0.0,0.0,1.0,155.0,35.0,7.0,2.0,15.0,0.0,0.0,0.217,0.8,0.0,0.0,0.125,3.0,0.222,0.43,0.208,0.0,0.161,5.0,0.257,0.483,0.226,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shin-Soo Choo,425783,140,126.0,121.0,78.0,27.0,2.0,20.0,134.0,67.0,3.0,125.0,14.0,0.268,467.0,0.375,0.463,0.838,1.0,11.0,0.917,5.0,2265.0,549.0,216.0,49.0,154.0,0.0,1.0,0.334,1.38,23.35,0.0,0.227,5.0,0.393,0.62,0.227,55.0,0.218,12.0,0.386,0.695,0.309,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,63.0,0.254,16.0,0.39,0.787,0.397,1.0
Willie Calhoun,641432,140,56.0,44.0,34.0,10.0,1.0,15.0,37.0,12.0,0.0,59.0,1.0,0.285,207.0,0.327,0.56,0.888,0.0,0.0,0.0,3.0,838.0,220.0,116.0,34.0,78.0,0.0,0.0,0.284,0.66,13.8,9.33,0.286,8.0,0.31,0.953,0.643,11.6,0.31,18.0,0.344,0.93,0.586,0.275,6.92,1.0,9.69,3.12,26.0,15.62,7.27,0.667,0.66,2.78,8.65,3.12,1.42,0.0,3.0,0.333,1.0,0.25,0.583,0.333,1.0
Austin Nola,543592,136,53.0,30.0,25.0,8.0,1.0,7.0,37.0,12.0,1.0,44.0,3.0,0.291,151.0,0.355,0.497,0.852,0.0,0.0,0.0,3.0,618.0,167.0,75.0,17.0,58.0,1.0,0.0,0.346,0.73,21.57,0.0,0.154,4.0,0.29,0.482,0.192,19.33,0.293,17.0,0.379,0.862,0.483,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Vogelbach,596129,136,120.0,77.0,65.0,16.0,0.0,28.0,124.0,77.0,2.0,85.0,2.0,0.215,396.0,0.344,0.467,0.811,0.0,0.0,0.0,3.0,2153.0,477.0,185.0,69.0,185.0,0.0,2.0,0.232,0.69,14.14,24.0,0.083,2.0,0.241,0.449,0.208,25.0,0.14,7.0,0.271,0.571,0.3,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,7.0,0.429,3.0,0.556,1.127,0.571,1.0
Dee Gordon,543829,136,93.0,115.0,32.0,10.0,5.0,3.0,49.0,14.0,0.0,88.0,1.0,0.275,320.0,0.303,0.366,0.669,4.0,18.0,0.818,6.0,1200.0,343.0,117.0,28.0,118.0,3.0,5.0,0.311,1.51,106.67,0.0,0.25,6.0,0.28,0.655,0.375,0.0,0.25,13.0,0.291,0.656,0.365,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,21.0,0.286,6.0,0.348,0.729,0.381,1.0
Dylan Moore,664238,136,91.0,34.0,24.0,10.0,2.0,7.0,71.0,20.0,0.0,38.0,6.0,0.203,187.0,0.3,0.39,0.691,7.0,7.0,0.5,6.0,888.0,214.0,73.0,19.0,80.0,1.0,0.0,0.284,0.76,26.71,6.5,0.231,3.0,0.286,0.978,0.692,10.67,0.156,5.0,0.206,0.675,0.469,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.P. Crawford,641487,136,77.0,75.0,38.0,20.0,4.0,6.0,71.0,35.0,0.0,71.0,1.0,0.247,288.0,0.327,0.406,0.733,3.0,5.0,0.625,3.0,1428.0,329.0,117.0,40.0,113.0,2.0,3.0,0.304,0.99,48.0,29.0,0.276,8.0,0.3,0.817,0.517,30.0,0.25,15.0,0.318,0.751,0.433,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,6.0,0.333,2.0,0.333,0.666,0.333,1.0
Jake Fraley,641584,136,6.0,4.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.1,20.0,0.143,0.15,0.293,0.0,0.0,0.0,0.0,89.0,21.0,3.0,0.0,22.0,0.0,0.0,0.154,0.57,0.0,0.0,0.1,2.0,0.143,0.293,0.15,0.0,0.1,2.0,0.143,0.293,0.15,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Keon Broxton,542979,136,91.0,39.0,23.0,4.0,0.0,6.0,99.0,18.0,0.0,34.0,1.0,0.173,197.0,0.243,0.284,0.527,6.0,10.0,0.625,5.0,930.0,219.0,56.0,16.0,111.0,1.0,2.0,0.298,1.39,32.83,12.0,0.083,1.0,0.313,0.646,0.333,27.0,0.111,3.0,0.235,0.457,0.222,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,2.0,0.5,1.0,0.5,1.0,0.5,0.0
Kyle Seager,572122,136,78.0,59.0,42.0,17.0,1.0,18.0,64.0,32.0,0.0,72.0,2.0,0.25,288.0,0.327,0.503,0.831,1.0,2.0,0.667,7.0,1279.0,324.0,145.0,50.0,116.0,0.0,2.0,0.26,0.62,16.0,24.0,0.292,7.0,0.414,1.039,0.625,8.0,0.339,19.0,0.431,1.27,0.839,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,5.0,0.4,2.0,0.4,0.8,0.4,1.0
Mallex Smith,605480,136,111.0,119.0,59.0,19.0,8.0,6.0,123.0,35.0,0.0,101.0,8.0,0.231,437.0,0.299,0.352,0.652,8.0,36.0,0.818,5.0,1946.0,483.0,154.0,34.0,147.0,2.0,1.0,0.307,1.23,72.83,25.0,0.16,4.0,0.25,0.65,0.4,53.0,0.245,13.0,0.31,0.744,0.434,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,8.0,0.375,3.0,0.444,0.819,0.375,1.0
Omar Narvaez,553882,136,109.0,74.0,57.0,10.0,0.0,19.0,77.0,40.0,1.0,103.0,3.0,0.283,364.0,0.356,0.467,0.823,0.0,0.0,0.0,5.0,1694.0,410.0,170.0,48.0,163.0,0.0,3.0,0.31,0.65,19.16,13.0,0.231,6.0,0.3,0.8,0.5,17.0,0.235,12.0,0.298,0.749,0.451,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,10.0,0.3,3.0,0.417,0.717,0.3,1.0
Tim Lopes,621005,136,21.0,17.0,6.0,3.0,0.0,1.0,15.0,10.0,0.0,16.0,1.0,0.262,61.0,0.37,0.361,0.731,2.0,3.0,0.6,1.0,292.0,73.0,22.0,10.0,19.0,0.0,1.0,0.326,1.21,61.0,0.0,0.286,6.0,0.444,0.825,0.381,0.0,0.26,13.0,0.362,0.682,0.32,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Murphy,608596,136,58.0,26.0,25.0,10.0,1.0,16.0,73.0,10.0,0.0,56.0,1.0,0.284,197.0,0.321,0.589,0.909,0.0,2.0,1.0,0.0,898.0,209.0,116.0,35.0,87.0,0.0,1.0,0.367,0.6,12.31,7.0,0.286,6.0,0.375,1.137,0.762,8.17,0.327,16.0,0.377,1.153,0.776,0.237,3.94,0.91,8.19,0.62,29.2,18.78,4.32,0.667,0.63,2.47,11.22,4.55,1.42,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Blackmon,453568,115,115.0,127.0,96.0,35.0,7.0,27.0,90.0,30.0,1.0,155.0,6.0,0.316,490.0,0.362,0.582,0.943,4.0,2.0,0.333,6.0,1985.0,528.0,285.0,74.0,114.0,0.0,2.0,0.341,1.06,18.15,0.0,0.138,4.0,0.188,0.36,0.172,20.33,0.279,17.0,0.328,0.836,0.508,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,5.0,0.2,1.0,0.333,0.533,0.2,1.0
Daniel Murphy,502517,115,106.0,97.0,47.0,29.0,1.0,11.0,63.0,28.0,0.0,103.0,1.0,0.281,366.0,0.331,0.456,0.787,1.0,1.0,0.5,8.0,1554.0,401.0,167.0,66.0,150.0,0.0,4.0,0.311,0.91,33.27,0.0,0.238,5.0,0.304,0.637,0.333,0.0,0.261,12.0,0.327,0.697,0.37,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,3.0,0.333,1.0,0.333,0.666,0.333,1.0
Dom Nunez,624513,115,5.0,1.0,2.0,2.0,0.0,1.0,5.0,1.0,0.0,4.0,0.0,0.267,15.0,0.294,0.6,0.894,0.0,0.0,0.0,0.0,80.0,17.0,9.0,2.0,6.0,0.0,1.0,0.3,0.17,15.0,15.0,0.267,4.0,0.294,0.894,0.6,15.0,0.267,4.0,0.294,0.894,0.6,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Garrett Hampson,641658,115,78.0,50.0,24.0,7.0,3.0,3.0,69.0,17.0,1.0,43.0,0.0,0.21,205.0,0.269,0.317,0.586,3.0,6.0,0.667,1.0,938.0,225.0,65.0,18.0,90.0,2.0,1.0,0.299,1.09,68.33,19.0,0.158,3.0,0.238,0.554,0.316,36.0,0.167,6.0,0.231,0.481,0.25,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Desmond,435622,115,118.0,105.0,56.0,29.0,3.0,14.0,103.0,32.0,1.0,96.0,2.0,0.254,378.0,0.314,0.458,0.772,3.0,3.0,0.5,11.0,1578.0,415.0,173.0,56.0,173.0,1.0,2.0,0.312,1.36,27.0,0.0,0.158,3.0,0.273,0.536,0.263,40.0,0.2,8.0,0.319,0.644,0.325,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,5.0,0.0,0.0,0.167,0.167,0.0,0.0
Nolan Arenado,571448,115,131.0,113.0,89.0,27.0,2.0,34.0,76.0,47.0,9.0,155.0,4.0,0.309,502.0,0.368,0.574,0.942,2.0,2.0,0.5,12.0,1999.0,560.0,288.0,103.0,192.0,0.0,7.0,0.303,0.68,14.76,9.33,0.429,12.0,0.484,1.341,0.857,7.88,0.317,20.0,0.362,1.124,0.762,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,3.0,0.667,2.0,0.667,2.334,1.667,0.0
Ryan McMahon,641857,115,115.0,97.0,58.0,20.0,1.0,18.0,129.0,49.0,1.0,102.0,0.0,0.262,390.0,0.343,0.456,0.8,1.0,5.0,0.833,10.0,1834.0,440.0,178.0,69.0,178.0,0.0,1.0,0.344,1.54,21.67,26.0,0.192,5.0,0.3,0.646,0.346,10.6,0.245,13.0,0.344,0.91,0.566,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Sam Hilliard,656541,115,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.25,4.0,0.4,1.0,1.4,0.0,0.0,0.0,0.0,24.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.25,1.0,0.4,1.4,1.0,4.0,0.25,1.0,0.4,1.4,1.0,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tony Wolters,547172,115,99.0,86.0,38.0,15.0,2.0,1.0,53.0,28.0,4.0,87.0,5.0,0.282,308.0,0.346,0.354,0.7,1.0,0.0,0.0,7.0,1289.0,349.0,109.0,34.0,132.0,2.0,6.0,0.331,0.96,308.0,0.0,0.304,7.0,0.37,0.674,0.304,0.0,0.314,16.0,0.368,0.701,0.333,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,5.0,0.4,2.0,0.4,1.0,0.6,1.0
Trevor Story,596115,115,120.0,81.0,95.0,33.0,5.0,28.0,137.0,45.0,0.0,146.0,6.0,0.299,489.0,0.363,0.558,0.921,8.0,19.0,0.704,2.0,2235.0,543.0,273.0,74.0,173.0,0.0,3.0,0.361,0.63,17.46,0.0,0.333,10.0,0.375,0.708,0.333,30.0,0.417,25.0,0.479,1.046,0.567,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,6.0,0.167,1.0,0.167,0.5,0.333,0.0
Yonathan Daza,602074,115,26.0,23.0,5.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.212,66.0,0.257,0.212,0.469,0.0,0.0,0.0,2.0,249.0,70.0,14.0,2.0,30.0,0.0,0.0,0.264,1.44,0.0,0.0,0.313,5.0,0.389,0.702,0.313,0.0,0.242,8.0,0.286,0.528,0.242,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yonder Alonso,475174,115,99.0,76.0,33.0,10.0,0.0,10.0,65.0,37.0,2.0,54.0,2.0,0.199,272.0,0.297,0.346,0.643,1.0,0.0,0.0,12.0,1281.0,313.0,94.0,36.0,115.0,0.0,2.0,0.221,0.96,27.2,0.0,0.167,2.0,0.231,0.398,0.167,26.0,0.231,6.0,0.355,0.74,0.385,0.319,7.5,0.83,11.25,1.88,24.0,17.38,8.25,0.0,0.6,0.69,3.38,4.88,1.79,0.6,2.0,0.0,0.0,0.333,0.333,0.0,1.0
Adam Frazier,624428,134,123.0,134.0,63.0,27.0,5.0,7.0,60.0,34.0,4.0,120.0,7.0,0.266,451.0,0.327,0.395,0.721,4.0,4.0,0.5,3.0,1894.0,496.0,178.0,35.0,147.0,3.0,1.0,0.294,0.95,64.43,23.0,0.304,7.0,0.36,0.969,0.609,53.0,0.283,15.0,0.345,0.798,0.453,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bryan Reynolds,668804,134,110.0,92.0,70.0,28.0,3.0,14.0,97.0,42.0,0.0,128.0,6.0,0.33,388.0,0.401,0.526,0.927,2.0,2.0,0.5,8.0,1737.0,439.0,204.0,56.0,135.0,0.0,3.0,0.407,1.24,27.71,28.0,0.393,11.0,0.452,1.095,0.643,29.0,0.31,18.0,0.379,0.879,0.5,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Colin Moran,592567,134,127.0,94.0,40.0,24.0,1.0,13.0,97.0,26.0,4.0,110.0,2.0,0.286,385.0,0.332,0.455,0.786,1.0,0.0,0.0,9.0,1509.0,416.0,175.0,72.0,172.0,0.0,3.0,0.349,1.08,29.62,12.0,0.333,8.0,0.36,1.068,0.708,25.0,0.32,16.0,0.37,0.91,0.54,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Elias Diaz,553869,134,85.0,75.0,27.0,13.0,0.0,1.0,49.0,21.0,0.0,64.0,0.0,0.247,259.0,0.301,0.309,0.61,0.0,0.0,0.0,9.0,1165.0,282.0,80.0,23.0,107.0,0.0,2.0,0.299,1.03,259.0,0.0,0.235,4.0,0.278,0.513,0.235,0.0,0.237,9.0,0.326,0.563,0.237,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Gonzalez,570481,134,32.0,32.0,7.0,2.0,1.0,0.0,23.0,7.0,3.0,16.0,0.0,0.195,82.0,0.258,0.244,0.502,0.0,4.0,1.0,4.0,330.0,92.0,20.0,2.0,43.0,3.0,0.0,0.271,2.29,0.0,0.0,0.231,3.0,0.231,0.462,0.231,0.0,0.167,5.0,0.194,0.361,0.167,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Stallings,607732,134,53.0,35.0,17.0,4.0,0.0,4.0,29.0,12.0,5.0,35.0,2.0,0.259,135.0,0.329,0.378,0.707,0.0,0.0,0.0,1.0,498.0,150.0,51.0,9.0,56.0,1.0,0.0,0.304,0.95,33.75,0.0,0.238,5.0,0.304,0.542,0.238,23.0,0.239,11.0,0.327,0.74,0.413,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Osuna,591741,134,67.0,41.0,25.0,14.0,0.0,8.0,30.0,11.0,0.0,44.0,1.0,0.289,152.0,0.337,0.539,0.877,0.0,0.0,0.0,4.0,620.0,167.0,82.0,28.0,63.0,0.0,2.0,0.31,1.05,19.0,0.0,0.217,5.0,0.28,0.541,0.261,0.0,0.22,11.0,0.255,0.535,0.28,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bell,605137,134,129.0,133.0,88.0,37.0,3.0,34.0,110.0,64.0,10.0,132.0,4.0,0.276,478.0,0.362,0.579,0.941,1.0,0.0,0.0,10.0,2201.0,553.0,277.0,106.0,198.0,0.0,7.0,0.287,1.21,14.06,8.0,0.208,5.0,0.31,0.893,0.583,12.75,0.196,10.0,0.311,0.762,0.451,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kevin Newman,621028,134,104.0,129.0,41.0,15.0,4.0,7.0,49.0,23.0,2.0,117.0,4.0,0.302,388.0,0.346,0.415,0.761,7.0,13.0,0.65,4.0,1512.0,418.0,161.0,46.0,165.0,2.0,1.0,0.33,1.34,55.43,0.0,0.379,11.0,0.438,0.921,0.483,0.0,0.288,17.0,0.344,0.717,0.373,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melky Cabrera,466320,134,113.0,112.0,38.0,19.0,1.0,6.0,36.0,15.0,2.0,91.0,1.0,0.277,328.0,0.311,0.396,0.707,0.0,2.0,1.0,12.0,1186.0,345.0,130.0,39.0,139.0,1.0,0.0,0.297,1.24,54.67,0.0,0.214,3.0,0.313,0.527,0.214,0.0,0.158,6.0,0.2,0.358,0.158,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pablo Reyes,622569,134,46.0,22.0,9.0,1.0,0.0,2.0,23.0,5.0,0.0,14.0,1.0,0.171,82.0,0.227,0.256,0.483,1.0,1.0,0.5,0.0,335.0,88.0,21.0,9.0,33.0,0.0,0.0,0.211,0.96,41.0,0.0,0.182,2.0,0.182,0.364,0.182,0.0,0.148,4.0,0.207,0.355,0.148,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Starling Marte,516782,134,122.0,161.0,89.0,30.0,5.0,23.0,87.0,21.0,0.0,149.0,14.0,0.293,508.0,0.336,0.508,0.844,5.0,24.0,0.828,15.0,1987.0,549.0,258.0,77.0,207.0,2.0,4.0,0.313,1.38,22.09,30.0,0.367,11.0,0.406,1.006,0.6,19.67,0.356,21.0,0.406,0.999,0.593,0.244,7.29,1.34,8.57,2.57,21.0,17.9,7.29,1.0,0.59,0.83,4.29,5.14,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Jones,430945,109,119.0,117.0,62.0,23.0,1.0,15.0,83.0,25.0,2.0,115.0,7.0,0.272,423.0,0.321,0.437,0.758,1.0,2.0,0.667,14.0,1646.0,459.0,185.0,59.0,157.0,0.0,3.0,0.305,1.05,28.2,17.0,0.294,5.0,0.368,0.956,0.588,17.0,0.353,12.0,0.405,0.993,0.588,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,10.0,0.2,2.0,0.273,0.773,0.5,1.0
Alex Avila,488671,109,48.0,38.0,18.0,5.0,0.0,9.0,48.0,29.0,6.0,27.0,1.0,0.216,125.0,0.368,0.472,0.84,0.0,1.0,1.0,6.0,651.0,155.0,59.0,22.0,47.0,0.0,0.0,0.265,3.17,13.89,18.0,0.111,2.0,0.2,0.478,0.278,12.67,0.211,8.0,0.348,0.795,0.447,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,1.0,1.0,1.0,1.0,2.0,1.0,0.0
