Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
Shohei Ohtani,660271,108,93.0,92.0,46.0,16.0,4.0,16.0,89.0,31.0,1.0,100.0,2.0,0.298,336.0,0.357,0.512,0.868,3.0,11.0,0.786,5.0,1500.0,374.0,172.0,54.0,167.0,0.0,4.0,0.357,1.56,21.0,27.0,0.296,8.0,0.345,0.864,0.519,60.0,0.367,22.0,0.397,0.947,0.55,0.329,10.59,2.58,12.71,2.65,17.0,20.0,12.18,1.0,0.56,1.06,9.0,8.47,2.35,0.2,7.0,0.143,1.0,0.333,0.476,0.143,1.0,False
Christian Yelich,592885,158,116.0,105.0,91.0,26.0,3.0,41.0,106.0,66.0,16.0,146.0,7.0,0.329,444.0,0.421,0.678,1.099,2.0,25.0,0.926,8.0,1997.0,520.0,301.0,89.0,167.0,0.0,3.0,0.35,1.17,10.83,0.0,0.269,7.0,0.406,0.752,0.346,12.0,0.333,20.0,0.412,1.045,0.633,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,11.0,0.091,1.0,0.167,0.258,0.091,0.0,True
Cory Spangenberg,605486,158,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,5.0,0.2,0.4,0.6,0.0,0.0,0.0,0.0,11.0,5.0,2.0,0.0,1.0,0.0,0.0,0.25,2.0,0.0,0.0,0.2,1.0,0.2,0.6,0.4,0.0,0.2,1.0,0.2,0.6,0.4,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,12.0,0.333,4.0,0.333,0.666,0.333,0.0,True
Eric Thames,519346,158,119.0,46.0,53.0,18.0,1.0,19.0,111.0,43.0,3.0,78.0,6.0,0.254,307.0,0.355,0.505,0.86,1.0,3.0,0.75,0.0,1492.0,358.0,155.0,51.0,144.0,0.0,2.0,0.33,0.62,16.16,11.5,0.217,5.0,0.28,0.802,0.522,11.25,0.289,13.0,0.36,0.982,0.622,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Hernan Perez,541650,158,68.0,46.0,23.0,8.0,0.0,5.0,49.0,10.0,0.0,41.0,0.0,0.24,171.0,0.28,0.374,0.654,1.0,4.0,0.8,8.0,703.0,183.0,64.0,12.0,75.0,1.0,1.0,0.305,1.24,34.2,0.0,0.267,4.0,0.313,0.58,0.267,0.0,0.205,8.0,0.244,0.5,0.256,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,9.0,0.333,3.0,0.333,1.0,0.667,1.0,False
Keston Hiura,669374,158,66.0,37.0,42.0,19.0,2.0,15.0,87.0,23.0,1.0,77.0,6.0,0.307,251.0,0.379,0.578,0.956,3.0,8.0,0.727,2.0,1103.0,280.0,145.0,40.0,110.0,0.0,0.0,0.416,0.74,16.73,28.0,0.321,9.0,0.406,0.977,0.571,15.75,0.333,21.0,0.417,1.068,0.651,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,2.0,0.0,0.0,0.333,0.333,0.0,1.0,True
Lorenzo Cain,456715,158,119.0,153.0,64.0,25.0,0.0,8.0,90.0,45.0,0.0,119.0,6.0,0.252,472.0,0.323,0.356,0.679,7.0,16.0,0.696,12.0,2129.0,527.0,168.0,40.0,170.0,0.0,4.0,0.294,1.34,59.0,0.0,0.333,8.0,0.467,0.8,0.333,0.0,0.286,14.0,0.417,0.703,0.286,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Manny Pina,444489,158,64.0,28.0,10.0,6.0,0.0,7.0,41.0,13.0,1.0,30.0,3.0,0.222,135.0,0.305,0.422,0.727,0.0,0.0,0.0,1.0,626.0,151.0,57.0,19.0,75.0,0.0,0.0,0.264,0.78,19.29,18.0,0.278,5.0,0.35,0.85,0.5,40.0,0.25,10.0,0.302,0.702,0.4,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,2.0,0.0,0.0,0.333,0.333,0.0,1.0,True
Mike Moustakas,519058,158,120.0,109.0,71.0,28.0,1.0,31.0,85.0,44.0,4.0,122.0,6.0,0.263,463.0,0.335,0.529,0.864,0.0,3.0,1.0,11.0,1961.0,514.0,245.0,76.0,217.0,0.0,1.0,0.261,0.74,14.94,6.25,0.36,9.0,0.484,1.404,0.92,14.75,0.237,14.0,0.318,0.843,0.525,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,2.0,0.0,0.0,0.333,0.333,0.0,0.0,False
Orlando Arcia,606115,158,123.0,130.0,47.0,11.0,1.0,14.0,89.0,40.0,5.0,92.0,0.0,0.227,405.0,0.294,0.363,0.657,4.0,7.0,0.636,14.0,1770.0,450.0,147.0,46.0,192.0,1.0,4.0,0.255,1.31,28.93,22.0,0.273,6.0,0.346,0.755,0.409,25.5,0.216,11.0,0.288,0.621,0.333,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,3.0,0.333,1.0,0.714,1.381,0.667,1.0,False
Ryan Braun,460075,158,119.0,111.0,56.0,25.0,2.0,18.0,88.0,26.0,1.0,113.0,6.0,0.29,389.0,0.343,0.504,0.847,1.0,10.0,0.909,13.0,1558.0,427.0,196.0,57.0,167.0,0.0,2.0,0.333,1.41,21.61,13.0,0.462,12.0,0.483,1.291,0.808,23.0,0.413,19.0,0.472,1.146,0.674,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,3.0,0.667,2.0,0.667,1.667,1.0,1.0,True
Trent Grisham,663757,158,19.0,12.0,9.0,2.0,0.0,4.0,15.0,5.0,0.0,13.0,2.0,0.228,57.0,0.303,0.474,0.777,1.0,0.0,0.0,2.0,267.0,66.0,27.0,11.0,25.0,0.0,2.0,0.225,0.63,14.25,10.5,0.095,2.0,0.24,0.621,0.381,15.0,0.2,9.0,0.308,0.752,0.444,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Yasmani Grandal,518735,158,122.0,96.0,56.0,21.0,2.0,20.0,102.0,80.0,2.0,104.0,5.0,0.255,408.0,0.38,0.463,0.843,1.0,5.0,0.833,12.0,2129.0,498.0,189.0,61.0,163.0,0.0,5.0,0.289,0.86,20.4,0.0,0.273,6.0,0.448,0.812,0.364,54.0,0.278,15.0,0.435,0.805,0.37,0.224,3.38,0.99,7.13,0.75,24.0,18.04,3.75,0.0,0.65,3.44,11.63,3.38,1.17,0.67,10.0,0.2,2.0,0.273,0.473,0.2,0.0,False
Adam Jones,430945,109,117.0,116.0,61.0,23.0,1.0,14.0,83.0,24.0,2.0,112.0,7.0,0.267,419.0,0.316,0.427,0.743,1.0,2.0,0.667,14.0,1626.0,454.0,179.0,57.0,157.0,0.0,3.0,0.302,1.05,29.93,17.0,0.235,4.0,0.316,0.845,0.529,34.0,0.265,9.0,0.306,0.718,0.412,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,3.0,0.333,1.0,0.333,0.666,0.333,1.0,False
Alex Avila,488671,109,47.0,35.0,18.0,5.0,0.0,9.0,48.0,29.0,6.0,27.0,1.0,0.223,121.0,0.377,0.488,0.865,0.0,1.0,1.0,6.0,632.0,151.0,59.0,22.0,42.0,0.0,0.0,0.281,3.18,13.44,16.0,0.125,2.0,0.263,0.576,0.313,9.5,0.237,9.0,0.37,0.923,0.553,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Carson Kelly,608348,109,92.0,60.0,36.0,17.0,0.0,18.0,60.0,37.0,9.0,65.0,2.0,0.252,258.0,0.349,0.527,0.876,0.0,0.0,0.0,10.0,1271.0,298.0,136.0,43.0,115.0,0.0,1.0,0.26,0.81,14.33,15.0,0.133,2.0,0.278,0.611,0.333,10.25,0.195,8.0,0.353,0.841,0.488,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,5.0,0.0,0.0,0.167,0.167,0.0,1.0,False
Christian Walker,572233,109,123.0,91.0,67.0,22.0,1.0,23.0,126.0,53.0,3.0,113.0,5.0,0.264,428.0,0.351,0.481,0.832,1.0,7.0,0.875,8.0,1964.0,487.0,206.0,58.0,189.0,0.0,1.0,0.321,0.92,18.61,21.0,0.333,7.0,0.417,0.941,0.524,16.67,0.3,15.0,0.364,0.864,0.5,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,3.0,0.667,2.0,0.8,2.8,2.0,1.0,True
Eduardo Escobar,500871,109,128.0,105.0,79.0,24.0,10.0,29.0,106.0,42.0,2.0,136.0,3.0,0.266,511.0,0.32,0.523,0.842,1.0,5.0,0.833,7.0,2176.0,566.0,267.0,101.0,214.0,0.0,10.0,0.277,0.6,17.62,28.0,0.143,4.0,0.172,0.565,0.393,16.25,0.169,11.0,0.191,0.637,0.446,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,5.0,0.2,1.0,0.2,1.0,0.8,0.0,True
Ildemaro Vargas,545121,109,74.0,66.0,23.0,7.0,0.0,5.0,21.0,9.0,0.0,45.0,0.0,0.26,173.0,0.295,0.387,0.682,0.0,1.0,1.0,6.0,681.0,183.0,67.0,20.0,69.0,0.0,1.0,0.27,1.57,34.6,0.0,0.286,2.0,0.286,0.715,0.429,19.0,0.316,6.0,0.316,0.842,0.526,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jake Lamb,571875,109,53.0,28.0,23.0,6.0,1.0,5.0,41.0,24.0,1.0,27.0,4.0,0.2,135.0,0.335,0.37,0.706,0.0,0.0,0.0,3.0,713.0,164.0,50.0,19.0,55.0,0.0,1.0,0.244,0.7,27.0,0.0,0.059,1.0,0.158,0.217,0.059,34.0,0.118,4.0,0.231,0.437,0.206,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,9.0,0.222,2.0,0.364,0.92,0.556,0.0,False
Jarrod Dyson,502481,109,106.0,94.0,56.0,10.0,2.0,7.0,71.0,37.0,0.0,85.0,1.0,0.254,335.0,0.329,0.358,0.687,4.0,27.0,0.871,1.0,1409.0,374.0,120.0,24.0,88.0,0.0,1.0,0.302,1.09,47.86,0.0,0.188,3.0,0.235,0.485,0.25,45.0,0.244,11.0,0.277,0.633,0.356,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Josh Rojas,668942,109,12.0,5.0,3.0,1.0,0.0,0.0,10.0,4.0,0.0,6.0,0.0,0.182,33.0,0.27,0.212,0.482,1.0,1.0,0.5,1.0,141.0,37.0,7.0,2.0,16.0,0.0,0.0,0.261,0.42,0.0,0.0,0.067,1.0,0.222,0.289,0.067,0.0,0.182,6.0,0.27,0.482,0.212,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Ketel Marte,606466,109,124.0,135.0,86.0,29.0,8.0,27.0,77.0,47.0,2.0,160.0,4.0,0.321,498.0,0.383,0.574,0.957,2.0,9.0,0.818,7.0,2104.0,551.0,286.0,76.0,168.0,0.0,2.0,0.336,1.05,18.44,9.67,0.345,10.0,0.406,1.13,0.724,21.33,0.344,22.0,0.408,0.955,0.547,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,5.0,0.4,2.0,0.4,0.8,0.4,0.0,True
Nick Ahmed,605113,109,129.0,137.0,69.0,26.0,4.0,17.0,92.0,44.0,1.0,119.0,2.0,0.264,450.0,0.325,0.453,0.779,1.0,7.0,0.875,11.0,1927.0,508.0,204.0,71.0,196.0,1.0,11.0,0.29,1.2,26.47,22.0,0.091,2.0,0.192,0.419,0.227,8.33,0.26,13.0,0.309,1.009,0.7,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,7.0,0.143,1.0,0.143,0.286,0.143,1.0,False
Tim Locastro,641796,109,70.0,43.0,28.0,8.0,2.0,1.0,28.0,12.0,0.0,42.0,16.0,0.256,164.0,0.363,0.348,0.71,0.0,12.0,1.0,0.0,756.0,194.0,57.0,15.0,73.0,1.0,1.0,0.301,0.81,164.0,0.0,0.313,5.0,0.389,0.702,0.313,31.0,0.258,8.0,0.343,0.762,0.419,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,5.0,0.2,1.0,0.2,0.4,0.2,1.0,True
Wilmer Flores,527038,109,67.0,50.0,21.0,12.0,0.0,6.0,21.0,11.0,0.0,58.0,3.0,0.307,189.0,0.353,0.466,0.819,0.0,0.0,0.0,7.0,789.0,204.0,88.0,22.0,87.0,0.0,1.0,0.319,0.82,31.5,5.5,0.545,12.0,0.583,1.719,1.136,9.25,0.432,16.0,0.475,1.286,0.811,0.29,9.41,0.93,11.05,3.27,22.0,19.14,9.82,0.667,0.62,1.89,6.95,3.68,1.64,0.0,2.0,0.0,0.0,0.25,0.25,0.0,1.0,False
C.J. Cron,543068,142,101.0,105.0,44.0,21.0,0.0,21.0,84.0,27.0,3.0,98.0,9.0,0.257,381.0,0.32,0.478,0.797,0.0,0.0,0.0,8.0,1638.0,419.0,182.0,68.0,153.0,0.0,2.0,0.277,1.09,18.14,10.5,0.238,5.0,0.333,0.904,0.571,25.0,0.22,11.0,0.328,0.688,0.36,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,11.0,0.273,3.0,0.333,1.151,0.818,1.0,True
Eddie Rosario,592696,142,108.0,113.0,74.0,19.0,1.0,27.0,64.0,18.0,1.0,124.0,0.0,0.282,439.0,0.307,0.515,0.822,1.0,3.0,0.75,10.0,1627.0,463.0,226.0,85.0,186.0,0.0,6.0,0.274,0.78,16.26,26.0,0.231,6.0,0.241,0.587,0.346,15.25,0.262,16.0,0.288,0.796,0.508,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,33.0,0.242,8.0,0.242,0.666,0.424,0.0,False
Ehire Adrianza,501303,142,74.0,48.0,31.0,7.0,3.0,4.0,30.0,19.0,1.0,50.0,6.0,0.287,174.0,0.371,0.431,0.802,2.0,0.0,0.0,2.0,755.0,205.0,75.0,19.0,70.0,1.0,3.0,0.322,0.96,43.5,0.0,0.313,5.0,0.313,0.876,0.563,0.0,0.379,11.0,0.419,0.971,0.552,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,13.0,0.308,4.0,0.4,0.862,0.462,0.0,False
Jake Cave,595909,142,51.0,31.0,18.0,8.0,0.0,5.0,47.0,13.0,0.0,35.0,8.0,0.278,126.0,0.378,0.46,0.839,0.0,0.0,0.0,1.0,604.0,148.0,58.0,15.0,51.0,0.0,1.0,0.4,2.21,25.2,6.33,0.421,8.0,0.5,1.5,1.0,14.33,0.442,19.0,0.5,1.267,0.767,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,6.0,0.333,2.0,0.429,0.762,0.333,0.0,False
Jason Castro,488771,142,63.0,35.0,36.0,9.0,0.0,12.0,67.0,23.0,0.0,48.0,2.0,0.244,197.0,0.327,0.472,0.799,0.0,0.0,0.0,0.0,911.0,224.0,93.0,28.0,93.0,1.0,1.0,0.303,0.71,16.42,24.0,0.167,4.0,0.259,0.592,0.333,25.5,0.196,10.0,0.305,0.638,0.333,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jonathan Schoop,570731,142,97.0,89.0,53.0,21.0,0.0,18.0,97.0,16.0,1.0,90.0,9.0,0.254,354.0,0.303,0.466,0.769,1.0,1.0,0.5,9.0,1358.0,380.0,165.0,48.0,187.0,0.0,1.0,0.3,1.13,19.67,11.0,0.273,6.0,0.304,0.94,0.636,14.67,0.227,10.0,0.277,0.754,0.477,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,8.0,0.25,2.0,0.455,1.205,0.75,1.0,True
Jorge Polanco,593871,142,124.0,93.0,83.0,33.0,6.0,19.0,91.0,50.0,2.0,152.0,4.0,0.293,519.0,0.356,0.489,0.846,3.0,4.0,0.571,8.0,2300.0,579.0,254.0,66.0,179.0,1.0,5.0,0.321,0.49,27.32,14.0,0.286,8.0,0.375,0.982,0.607,32.0,0.297,19.0,0.366,0.819,0.453,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,36.0,0.25,9.0,0.289,0.678,0.389,0.0,False
Luis Arraez,650333,142,64.0,57.0,38.0,11.0,1.0,3.0,20.0,25.0,1.0,74.0,1.0,0.335,221.0,0.402,0.434,0.836,2.0,2.0,0.5,2.0,1020.0,249.0,96.0,20.0,65.0,0.0,2.0,0.355,0.79,73.67,0.0,0.231,6.0,0.286,0.555,0.269,54.0,0.278,15.0,0.322,0.729,0.407,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,2.0,0.0,0.0,0.333,0.333,0.0,0.0,False
Marwin Gonzalez,503556,142,107.0,102.0,47.0,18.0,0.0,14.0,92.0,30.0,2.0,104.0,6.0,0.262,397.0,0.323,0.413,0.736,0.0,1.0,1.0,6.0,1670.0,434.0,164.0,47.0,147.0,0.0,1.0,0.308,1.02,28.36,0.0,0.214,6.0,0.267,0.553,0.286,30.0,0.35,21.0,0.371,0.888,0.517,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,15.0,0.467,7.0,0.467,1.334,0.867,0.0,True
Max Kepler,596146,142,120.0,114.0,90.0,29.0,0.0,35.0,88.0,54.0,0.0,122.0,6.0,0.254,480.0,0.335,0.533,0.868,5.0,1.0,0.167,5.0,1957.0,544.0,256.0,86.0,155.0,0.0,4.0,0.241,0.71,13.71,14.5,0.241,7.0,0.333,0.85,0.517,15.25,0.18,11.0,0.296,0.706,0.41,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,16.0,0.063,1.0,0.211,0.336,0.125,0.0,False
Miguel Sano,593934,142,81.0,50.0,60.0,17.0,1.0,26.0,118.0,43.0,0.0,72.0,1.0,0.247,292.0,0.344,0.579,0.923,1.0,0.0,0.0,3.0,1474.0,337.0,169.0,57.0,143.0,0.0,1.0,0.309,0.94,11.23,9.0,0.296,8.0,0.367,1.108,0.741,9.67,0.241,14.0,0.353,0.956,0.603,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,28.0,0.143,4.0,0.2,0.521,0.321,1.0,True
Mitch Garver,641598,142,73.0,53.0,53.0,12.0,1.0,23.0,71.0,27.0,0.0,67.0,4.0,0.264,254.0,0.343,0.591,0.933,0.0,0.0,0.0,5.0,1178.0,286.0,150.0,53.0,99.0,0.0,1.0,0.273,0.83,11.04,26.0,0.231,6.0,0.286,0.709,0.423,14.25,0.211,12.0,0.262,0.753,0.491,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,10.0,0.4,4.0,0.5,1.5,1.0,1.0,True
Nelson Cruz,443558,142,93.0,68.0,63.0,23.0,0.0,33.0,108.0,41.0,2.0,104.0,7.0,0.297,350.0,0.381,0.646,1.027,1.0,0.0,0.0,8.0,1664.0,400.0,226.0,83.0,135.0,0.0,1.0,0.338,0.96,10.61,29.0,0.31,9.0,0.31,0.862,0.552,7.71,0.37,20.0,0.414,1.284,0.87,0.24,7.09,0.64,8.44,3.44,26.2,17.66,7.56,1.0,0.63,2.31,10.13,4.39,1.43,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Brandon Dixon,641525,116,95.0,53.0,34.0,16.0,3.0,14.0,113.0,16.0,0.0,81.0,3.0,0.248,326.0,0.287,0.445,0.732,1.0,5.0,0.833,4.0,1385.0,348.0,145.0,44.0,145.0,0.0,3.0,0.332,0.65,23.29,0.0,0.129,4.0,0.125,0.319,0.194,0.0,0.175,11.0,0.197,0.435,0.238,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,2.0,0.5,1.0,0.5,2.5,2.0,1.0,False
Dawel Lugo,608475,116,48.0,53.0,12.0,4.0,3.0,2.0,37.0,5.0,0.0,36.0,3.0,0.226,159.0,0.259,0.327,0.586,0.0,0.0,0.0,4.0,602.0,170.0,52.0,15.0,67.0,0.0,3.0,0.276,1.47,79.5,26.0,0.269,7.0,0.296,0.796,0.5,56.0,0.214,12.0,0.274,0.613,0.339,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,3.0,0.333,1.0,0.333,0.666,0.333,1.0,True
Gordon Beckham,493596,116,72.0,45.0,25.0,13.0,2.0,5.0,63.0,13.0,0.0,44.0,4.0,0.219,201.0,0.28,0.378,0.658,1.0,2.0,0.667,5.0,912.0,218.0,76.0,14.0,96.0,0.0,0.0,0.293,0.92,40.2,0.0,0.3,6.0,0.333,0.733,0.4,37.0,0.324,12.0,0.359,0.818,0.459,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,9.0,0.111,1.0,0.111,0.222,0.111,1.0,False
Harold Castro,605612,116,70.0,72.0,23.0,8.0,3.0,4.0,67.0,7.0,0.0,73.0,0.0,0.287,254.0,0.302,0.39,0.692,2.0,4.0,0.667,4.0,932.0,267.0,99.0,31.0,80.0,2.0,4.0,0.369,1.5,63.5,0.0,0.321,9.0,0.321,0.714,0.393,29.5,0.305,18.0,0.311,0.752,0.441,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,3.0,0.333,1.0,0.333,0.666,0.333,0.0,True
Jake Rogers,668670,116,20.0,12.0,9.0,0.0,0.0,4.0,33.0,9.0,0.0,8.0,1.0,0.119,67.0,0.234,0.299,0.532,0.0,0.0,0.0,2.0,336.0,78.0,20.0,7.0,37.0,1.0,0.0,0.133,0.8,16.75,0.0,0.04,1.0,0.111,0.151,0.04,16.67,0.08,4.0,0.193,0.453,0.26,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
John Hicks,543308,116,79.0,63.0,24.0,13.0,0.0,10.0,90.0,12.0,0.0,57.0,0.0,0.21,272.0,0.242,0.368,0.61,0.0,1.0,1.0,7.0,1073.0,285.0,100.0,25.0,143.0,0.0,1.0,0.272,1.0,27.2,12.5,0.24,6.0,0.24,0.8,0.56,18.67,0.286,16.0,0.31,0.81,0.5,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,7.0,0.143,1.0,0.143,0.429,0.286,1.0,True
Jordy Mercer,474568,116,54.0,53.0,15.0,12.0,0.0,6.0,40.0,9.0,1.0,50.0,2.0,0.26,192.0,0.3,0.417,0.717,0.0,0.0,0.0,2.0,798.0,203.0,80.0,14.0,71.0,0.0,0.0,0.301,1.08,32.0,0.0,0.308,8.0,0.333,0.756,0.423,28.0,0.357,20.0,0.379,0.915,0.536,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,8.0,0.625,5.0,0.625,1.75,1.125,1.0,True
Miguel Cabrera,408234,116,115.0,105.0,33.0,19.0,0.0,9.0,95.0,39.0,3.0,118.0,3.0,0.28,421.0,0.343,0.39,0.732,0.0,0.0,0.0,17.0,1737.0,467.0,164.0,50.0,140.0,0.0,4.0,0.34,0.98,46.78,0.0,0.269,7.0,0.345,0.653,0.308,28.0,0.25,14.0,0.333,0.744,0.411,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,7.0,0.429,3.0,0.667,1.238,0.571,1.0,False
Ronny Rodriguez,500135,116,63.0,47.0,22.0,11.0,3.0,10.0,57.0,9.0,0.0,47.0,0.0,0.229,205.0,0.257,0.459,0.715,1.0,3.0,0.75,4.0,768.0,218.0,94.0,31.0,103.0,0.0,4.0,0.261,0.81,20.5,8.67,0.308,8.0,0.345,0.999,0.654,12.5,0.26,13.0,0.283,0.783,0.5,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,5.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Travis Demeritte,641513,116,23.0,15.0,12.0,3.0,2.0,2.0,28.0,10.0,0.0,23.0,0.0,0.277,83.0,0.351,0.434,0.785,0.0,3.0,1.0,1.0,398.0,94.0,36.0,7.0,39.0,0.0,1.0,0.389,0.83,41.5,27.0,0.296,8.0,0.367,0.811,0.444,56.0,0.304,17.0,0.339,0.75,0.411,0.302,5.14,1.38,11.25,1.93,28.0,16.36,5.46,1.0,0.64,1.73,6.11,3.54,1.64,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
