Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Wilmer Flores,527038,109,67.0,50.0,21.0,12.0,0.0,6.0,21.0,11.0,0.0,58.0,3.0,0.307,189.0,0.353,0.466,0.819,0.0,0.0,0.0,7.0,789.0,204.0,88.0,22.0,87.0,0.0,1.0,0.319,0.82,31.5,5.5,0.545,12.0,0.583,1.719,1.136,9.25,0.432,16.0,0.475,1.286,0.811,0.364,8.72,0.93,14.95,3.4,21.2,19.11,8.92,0.0,0.63,2.56,9.55,3.74,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Austin Nola,543592,136,51.0,29.0,24.0,8.0,1.0,7.0,35.0,11.0,1.0,43.0,3.0,0.299,144.0,0.361,0.514,0.875,0.0,0.0,0.0,2.0,577.0,159.0,74.0,17.0,57.0,1.0,0.0,0.353,0.76,20.57,14.0,0.25,7.0,0.364,0.864,0.5,19.33,0.293,17.0,0.369,0.852,0.483,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Daniel Vogelbach,596129,136,118.0,76.0,65.0,16.0,0.0,28.0,120.0,76.0,2.0,85.0,2.0,0.218,390.0,0.347,0.474,0.821,0.0,0.0,0.0,3.0,2121.0,470.0,185.0,69.0,182.0,0.0,2.0,0.234,0.68,13.93,24.0,0.125,3.0,0.3,0.592,0.292,25.0,0.14,7.0,0.271,0.571,0.3,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Dee Gordon,543829,136,91.0,110.0,32.0,10.0,5.0,3.0,49.0,13.0,0.0,88.0,1.0,0.28,314.0,0.306,0.373,0.679,4.0,18.0,0.818,6.0,1172.0,336.0,117.0,28.0,114.0,3.0,5.0,0.318,1.47,104.67,0.0,0.296,8.0,0.296,0.703,0.407,0.0,0.294,15.0,0.321,0.733,0.412,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,4.0,0.25,1.0,0.571,0.821,0.25,0.0
Dylan Moore,664238,136,88.0,33.0,23.0,10.0,2.0,6.0,69.0,19.0,0.0,36.0,6.0,0.203,177.0,0.302,0.384,0.686,7.0,7.0,0.5,5.0,846.0,203.0,68.0,15.0,75.0,1.0,0.0,0.294,0.83,29.5,12.0,0.167,2.0,0.231,0.731,0.5,13.0,0.192,5.0,0.25,0.827,0.577,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
J.P. Crawford,641487,136,74.0,73.0,38.0,20.0,4.0,6.0,67.0,35.0,0.0,70.0,1.0,0.254,276.0,0.337,0.42,0.757,3.0,5.0,0.625,3.0,1381.0,317.0,116.0,40.0,110.0,2.0,3.0,0.311,1.03,46.0,28.0,0.357,10.0,0.438,1.045,0.607,30.0,0.267,16.0,0.333,0.783,0.45,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Fraley,641584,136,4.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.133,15.0,0.188,0.2,0.388,0.0,0.0,0.0,0.0,69.0,16.0,3.0,0.0,15.0,0.0,0.0,0.2,0.6,0.0,0.0,0.133,2.0,0.188,0.388,0.2,0.0,0.133,2.0,0.188,0.388,0.2,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keon Broxton,542979,136,89.0,39.0,23.0,4.0,0.0,6.0,97.0,17.0,0.0,34.0,1.0,0.174,195.0,0.242,0.287,0.529,5.0,10.0,0.667,5.0,910.0,216.0,56.0,16.0,111.0,1.0,2.0,0.298,1.39,32.5,15.0,0.067,1.0,0.238,0.505,0.267,30.0,0.1,3.0,0.237,0.437,0.2,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,3.0,0.667,2.0,0.667,2.334,1.667,1.0
Kyle Seager,572122,136,75.0,56.0,41.0,16.0,1.0,17.0,62.0,30.0,0.0,70.0,2.0,0.252,278.0,0.327,0.5,0.827,1.0,2.0,0.667,7.0,1220.0,312.0,139.0,48.0,114.0,0.0,2.0,0.264,0.61,16.35,13.0,0.346,9.0,0.452,1.221,0.769,9.33,0.357,20.0,0.438,1.224,0.786,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,18.0,0.278,5.0,0.278,1.056,0.778,0.0
Mallex Smith,605480,136,109.0,116.0,58.0,19.0,8.0,5.0,122.0,35.0,0.0,100.0,8.0,0.232,431.0,0.301,0.348,0.649,8.0,36.0,0.818,5.0,1920.0,477.0,150.0,33.0,147.0,2.0,1.0,0.311,1.21,86.2,0.0,0.13,3.0,0.231,0.492,0.261,0.0,0.255,14.0,0.328,0.728,0.4,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,3.0,0.0,0.0,0.25,0.25,0.0,0.0
Omar Narvaez,553882,136,107.0,73.0,56.0,9.0,0.0,19.0,76.0,39.0,1.0,102.0,3.0,0.286,357.0,0.358,0.471,0.829,0.0,0.0,0.0,5.0,1659.0,402.0,168.0,48.0,158.0,0.0,3.0,0.313,0.67,18.79,13.5,0.222,6.0,0.267,0.711,0.444,16.67,0.22,11.0,0.298,0.718,0.42,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Lopes,621005,136,18.0,15.0,6.0,3.0,0.0,1.0,10.0,8.0,0.0,15.0,1.0,0.288,52.0,0.387,0.404,0.791,1.0,3.0,0.75,1.0,233.0,62.0,21.0,10.0,19.0,0.0,1.0,0.333,1.15,52.0,0.0,0.333,8.0,0.467,0.884,0.417,0.0,0.28,14.0,0.362,0.702,0.34,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tom Murphy,608596,136,55.0,24.0,23.0,9.0,1.0,16.0,68.0,8.0,0.0,54.0,1.0,0.287,188.0,0.318,0.601,0.919,0.0,2.0,1.0,0.0,842.0,198.0,113.0,35.0,83.0,0.0,1.0,0.362,0.56,11.75,3.83,0.391,9.0,0.44,1.657,1.217,7.43,0.327,17.0,0.352,1.16,0.808,0.287,7.01,0.97,10.17,2.86,25.2,17.88,7.14,0.0,0.61,1.8,6.31,3.51,1.52,0.4,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Aaron Judge,592450,147,75.0,55.0,53.0,13.0,0.0,16.0,102.0,50.0,4.0,75.0,2.0,0.27,278.0,0.384,0.489,0.873,1.0,2.0,0.667,9.0,1432.0,332.0,136.0,38.0,108.0,0.0,1.0,0.366,1.17,17.38,7.5,0.333,10.0,0.355,1.155,0.8,14.75,0.254,15.0,0.313,0.838,0.525,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Austin Romine,519222,147,55.0,47.0,19.0,7.0,0.0,6.0,38.0,6.0,0.0,47.0,0.0,0.269,175.0,0.291,0.411,0.703,1.0,1.0,0.5,4.0,664.0,183.0,72.0,28.0,65.0,1.0,1.0,0.311,1.04,29.17,0.0,0.25,6.0,0.25,0.5,0.25,13.25,0.321,17.0,0.357,0.961,0.604,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brett Gardner,458731,147,113.0,110.0,68.0,23.0,6.0,17.0,74.0,43.0,0.0,98.0,3.0,0.253,387.0,0.331,0.475,0.806,2.0,9.0,0.818,5.0,1855.0,435.0,184.0,51.0,153.0,0.0,2.0,0.272,1.03,22.76,0.0,0.25,7.0,0.25,0.643,0.393,0.0,0.255,14.0,0.317,0.772,0.455,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,8.0,0.0,0.0,0.2,0.2,0.0,0.0
Cameron Maybin,457727,147,63.0,29.0,40.0,15.0,0.0,8.0,59.0,24.0,0.0,57.0,0.0,0.297,192.0,0.375,0.5,0.875,4.0,7.0,0.636,4.0,905.0,216.0,96.0,26.0,75.0,0.0,0.0,0.392,0.62,24.0,0.0,0.182,4.0,0.28,0.553,0.273,18.33,0.273,15.0,0.333,0.878,0.545,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,3.0,1.0,3.0,1.0,2.667,1.667,1.0
Didi Gregorius,544369,147,59.0,56.0,37.0,10.0,1.0,13.0,36.0,10.0,0.0,62.0,1.0,0.263,236.0,0.293,0.479,0.772,1.0,1.0,0.5,4.0,959.0,249.0,113.0,44.0,104.0,0.0,2.0,0.259,0.67,18.15,12.5,0.24,6.0,0.321,0.881,0.56,11.4,0.246,14.0,0.279,0.84,0.561,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,9.0,0.333,3.0,0.333,1.0,0.667,0.0
DJ LeMahieu,518934,147,118.0,142.0,90.0,27.0,2.0,22.0,73.0,37.0,0.0,161.0,2.0,0.331,486.0,0.378,0.531,0.909,2.0,4.0,0.667,11.0,1996.0,530.0,258.0,87.0,144.0,1.0,4.0,0.352,1.23,22.09,15.5,0.226,7.0,0.25,0.669,0.419,15.75,0.286,18.0,0.324,0.832,0.508,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Gary Sanchez,596142,147,91.0,64.0,51.0,10.0,1.0,29.0,105.0,31.0,3.0,81.0,6.0,0.233,347.0,0.306,0.519,0.825,0.0,0.0,0.0,3.0,1578.0,385.0,180.0,67.0,174.0,0.0,1.0,0.243,0.65,11.97,12.5,0.2,5.0,0.286,0.726,0.44,11.0,0.236,13.0,0.323,0.85,0.527,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Gio Urshela,570482,147,111.0,90.0,65.0,31.0,0.0,18.0,71.0,22.0,0.0,124.0,4.0,0.332,373.0,0.372,0.56,0.933,1.0,1.0,0.5,12.0,1523.0,403.0,209.0,67.0,145.0,0.0,4.0,0.368,0.98,20.72,0.0,0.267,8.0,0.29,0.623,0.333,64.0,0.391,25.0,0.4,0.916,0.516,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Gleyber Torres,650402,147,120.0,97.0,84.0,21.0,0.0,32.0,102.0,45.0,3.0,129.0,2.0,0.287,449.0,0.352,0.548,0.9,2.0,4.0,0.667,8.0,2000.0,501.0,246.0,76.0,183.0,1.0,4.0,0.304,0.77,14.03,8.67,0.346,9.0,0.414,1.145,0.731,6.33,0.333,19.0,0.387,1.229,0.842,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mike Ford,645801,147,31.0,24.0,19.0,3.0,0.0,6.0,18.0,11.0,2.0,20.0,3.0,0.215,93.0,0.318,0.441,0.759,0.0,0.0,0.0,0.0,406.0,107.0,41.0,11.0,31.0,0.0,0.0,0.203,0.77,15.5,8.0,0.5,8.0,0.529,1.467,0.938,11.0,0.25,11.0,0.298,0.843,0.545,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Tauchman,643565,147,76.0,48.0,41.0,17.0,1.0,12.0,66.0,29.0,0.0,67.0,0.0,0.294,228.0,0.372,0.535,0.907,0.0,6.0,1.0,8.0,1123.0,258.0,122.0,45.0,92.0,0.0,1.0,0.364,1.0,19.0,0.0,0.333,8.0,0.37,0.745,0.375,25.5,0.294,15.0,0.373,0.844,0.471,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Wade,642180,147,23.0,18.0,9.0,0.0,0.0,1.0,18.0,7.0,0.0,11.0,1.0,0.208,53.0,0.311,0.264,0.576,0.0,5.0,1.0,0.0,241.0,63.0,14.0,6.0,24.0,2.0,0.0,0.294,2.25,53.0,16.0,0.125,2.0,0.222,0.535,0.313,35.0,0.229,8.0,0.341,0.655,0.314,0.267,4.91,1.25,9.82,2.81,3.2,15.27,5.62,0.0,0.66,1.0,4.91,4.91,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Allen,664119,135,22.0,15.0,2.0,3.0,0.0,0.0,11.0,5.0,3.0,11.0,0.0,0.244,45.0,0.32,0.311,0.631,0.0,0.0,0.0,1.0,170.0,50.0,14.0,3.0,21.0,0.0,0.0,0.324,1.88,0.0,0.0,0.231,3.0,0.286,0.594,0.308,0.0,0.29,9.0,0.371,0.758,0.387,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Austin Hedges,595978,135,80.0,45.0,20.0,9.0,0.0,9.0,90.0,17.0,1.0,48.0,5.0,0.19,253.0,0.254,0.332,0.586,0.0,1.0,1.0,3.0,1098.0,278.0,84.0,31.0,112.0,2.0,1.0,0.252,0.62,28.11,20.0,0.25,5.0,0.318,0.768,0.45,21.0,0.167,7.0,0.222,0.555,0.333,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Hosmer,543333,135,128.0,165.0,64.0,24.0,1.0,19.0,115.0,35.0,3.0,142.0,2.0,0.283,502.0,0.33,0.448,0.778,2.0,0.0,0.0,11.0,2070.0,543.0,225.0,84.0,174.0,0.0,4.0,0.331,1.96,26.42,26.0,0.154,4.0,0.214,0.522,0.308,29.5,0.305,18.0,0.339,0.814,0.475,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,3.0,0.667,2.0,0.667,1.334,0.667,1.0
Francisco Mejia,642336,135,67.0,39.0,25.0,7.0,2.0,8.0,46.0,12.0,1.0,53.0,4.0,0.269,197.0,0.322,0.447,0.769,0.0,1.0,1.0,5.0,796.0,214.0,88.0,20.0,88.0,0.0,1.0,0.313,0.65,24.62,11.0,0.136,3.0,0.24,0.649,0.409,12.25,0.347,17.0,0.407,1.06,0.653,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Greg Garcia,594824,135,102.0,69.0,40.0,12.0,3.0,3.0,62.0,32.0,0.0,61.0,3.0,0.268,228.0,0.362,0.386,0.748,2.0,0.0,0.0,3.0,1133.0,266.0,88.0,27.0,81.0,1.0,2.0,0.352,1.77,76.0,0.0,0.267,4.0,0.389,0.722,0.333,0.0,0.222,6.0,0.364,0.623,0.259,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hunter Renfroe,592669,135,118.0,74.0,59.0,19.0,1.0,31.0,131.0,37.0,1.0,90.0,1.0,0.23,391.0,0.295,0.522,0.817,0.0,4.0,1.0,6.0,1765.0,434.0,204.0,61.0,158.0,0.0,5.0,0.252,0.73,12.61,0.0,0.095,2.0,0.208,0.351,0.143,51.0,0.196,10.0,0.293,0.626,0.333,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Naylor,647304,135,63.0,56.0,19.0,8.0,0.0,7.0,41.0,16.0,1.0,40.0,0.0,0.241,166.0,0.306,0.416,0.722,1.0,1.0,0.5,3.0,753.0,183.0,69.0,26.0,58.0,0.0,1.0,0.277,1.87,23.71,21.0,0.143,3.0,0.217,0.503,0.286,14.33,0.256,11.0,0.347,0.882,0.535,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,3.0,0.333,1.0,0.333,1.0,0.667,1.0
Luis Urias,649966,135,41.0,34.0,18.0,4.0,0.0,2.0,30.0,18.0,0.0,23.0,5.0,0.198,116.0,0.331,0.284,0.615,1.0,0.0,0.0,5.0,594.0,139.0,33.0,14.0,44.0,0.0,0.0,0.25,1.17,58.0,22.0,0.227,5.0,0.261,0.625,0.364,49.0,0.286,14.0,0.364,0.772,0.408,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,2.0,0.5,1.0,0.5,1.0,0.5,0.0
Manny Machado,592518,135,125.0,118.0,69.0,17.0,1.0,27.0,107.0,49.0,2.0,128.0,4.0,0.266,482.0,0.336,0.473,0.809,2.0,4.0,0.667,19.0,1955.0,538.0,228.0,73.0,173.0,0.0,3.0,0.288,0.89,17.85,25.0,0.32,8.0,0.393,0.873,0.48,55.0,0.218,12.0,0.306,0.615,0.309,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,3.0,0.333,1.0,0.333,0.666,0.333,0.0
Manuel Margot,622534,135,119.0,77.0,53.0,19.0,1.0,10.0,66.0,34.0,1.0,77.0,1.0,0.245,314.0,0.321,0.408,0.729,1.0,18.0,0.947,5.0,1377.0,351.0,128.0,28.0,129.0,2.0,0.0,0.282,0.8,31.4,0.0,0.24,6.0,0.269,0.589,0.32,24.5,0.245,12.0,0.327,0.756,0.429,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty France,664034,135,43.0,30.0,10.0,5.0,1.0,2.0,31.0,5.0,0.0,27.0,4.0,0.223,121.0,0.275,0.331,0.605,1.0,0.0,0.0,5.0,534.0,131.0,40.0,12.0,42.0,0.0,1.0,0.281,0.88,60.5,0.0,0.188,3.0,0.235,0.485,0.25,0.0,0.171,7.0,0.19,0.385,0.195,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wil Myers,571976,135,124.0,64.0,49.0,16.0,0.0,14.0,139.0,42.0,0.0,78.0,2.0,0.226,345.0,0.314,0.394,0.708,6.0,10.0,0.625,10.0,1630.0,390.0,136.0,39.0,139.0,1.0,0.0,0.333,0.98,24.64,0.0,0.133,2.0,0.133,0.266,0.133,41.0,0.22,9.0,0.273,0.614,0.341,0.27,4.26,1.17,9.47,0.95,19.0,16.89,4.74,0.0,0.68,5.0,7.11,1.42,1.21,0.33,3.0,0.667,2.0,0.667,1.334,0.667,0.0
A.J. Pollock,572041,119,60.0,57.0,36.0,10.0,1.0,9.0,50.0,19.0,1.0,55.0,4.0,0.264,208.0,0.332,0.452,0.784,1.0,3.0,0.75,4.0,871.0,235.0,94.0,32.0,102.0,0.0,4.0,0.301,1.14,23.11,20.0,0.25,5.0,0.4,0.85,0.45,20.5,0.317,13.0,0.408,0.993,0.585,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,5.0,0.2,1.0,0.333,0.733,0.4,0.0
Austin Barnes,605131,119,71.0,49.0,27.0,11.0,1.0,5.0,54.0,22.0,3.0,41.0,5.0,0.198,207.0,0.288,0.333,0.621,0.0,3.0,1.0,8.0,913.0,236.0,69.0,23.0,94.0,0.0,2.0,0.24,0.75,41.4,0.0,0.16,4.0,0.214,0.454,0.24,0.0,0.167,8.0,0.226,0.497,0.271,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,10.0,0.3,3.0,0.3,0.6,0.3,0.0
Chris Taylor,621035,119,95.0,57.0,37.0,22.0,4.0,9.0,86.0,30.0,2.0,75.0,2.0,0.267,281.0,0.338,0.47,0.807,0.0,7.0,1.0,5.0,1341.0,319.0,132.0,45.0,112.0,2.0,4.0,0.347,0.83,31.22,28.0,0.25,7.0,0.364,0.864,0.5,53.0,0.264,14.0,0.365,0.818,0.453,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,13.0,0.231,3.0,0.231,0.693,0.462,0.0
Cody Bellinger,641355,119,127.0,82.0,101.0,27.0,2.0,42.0,91.0,75.0,15.0,143.0,3.0,0.312,459.0,0.409,0.654,1.062,5.0,11.0,0.688,6.0,2203.0,542.0,300.0,100.0,196.0,0.0,4.0,0.306,0.55,10.93,25.0,0.2,5.0,0.259,0.659,0.4,11.4,0.246,14.0,0.317,0.896,0.579,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,13.0,0.385,5.0,0.429,1.198,0.769,1.0
Corey Seager,608369,119,105.0,89.0,63.0,36.0,0.0,12.0,77.0,40.0,2.0,102.0,4.0,0.27,378.0,0.344,0.46,0.804,0.0,1.0,1.0,5.0,1534.0,425.0,174.0,57.0,180.0,0.0,3.0,0.308,0.79,31.5,0.0,0.308,8.0,0.333,0.833,0.5,18.67,0.286,16.0,0.344,0.951,0.607,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,3.0,0.0,0.0,0.25,0.25,0.0,1.0
Enrique Hernandez,571771,119,104.0,67.0,45.0,14.0,1.0,16.0,82.0,29.0,2.0,81.0,6.0,0.242,335.0,0.311,0.433,0.744,0.0,2.0,1.0,2.0,1514.0,373.0,145.0,54.0,144.0,0.0,3.0,0.271,0.62,20.94,0.0,0.278,5.0,0.316,0.705,0.389,20.5,0.39,16.0,0.457,1.091,0.634,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,16.0,0.125,2.0,0.125,0.438,0.313,0.0
Jedd Gyorko,576397,119,43.0,17.0,5.0,0.0,0.0,2.0,18.0,6.0,0.0,13.0,0.0,0.197,66.0,0.264,0.288,0.552,0.0,2.0,1.0,1.0,301.0,72.0,19.0,7.0,35.0,0.0,0.0,0.239,0.94,33.0,0.0,0.2,2.0,0.2,0.4,0.2,0.0,0.2,2.0,0.2,0.4,0.2,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,5.0,0.8,4.0,0.8,2.2,1.4,0.0
Joc Pederson,592626,119,120.0,89.0,62.0,10.0,3.0,26.0,93.0,41.0,2.0,86.0,11.0,0.231,372.0,0.325,0.484,0.809,1.0,1.0,0.5,4.0,1689.0,425.0,180.0,57.0,132.0,0.0,1.0,0.236,0.85,14.31,8.0,0.125,2.0,0.263,0.763,0.5,18.5,0.189,7.0,0.318,0.669,0.351,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Justin Turner,457759,119,121.0,83.0,74.0,22.0,0.0,23.0,80.0,47.0,1.0,125.0,12.0,0.291,430.0,0.373,0.502,0.876,0.0,2.0,1.0,10.0,1947.0,493.0,216.0,59.0,169.0,0.0,4.0,0.308,0.57,18.7,24.0,0.292,7.0,0.393,0.81,0.417,9.17,0.291,16.0,0.381,0.999,0.618,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,13.0,0.077,1.0,0.25,0.404,0.154,0.0
Matt Beaty,607461,119,71.0,56.0,28.0,17.0,1.0,7.0,25.0,13.0,2.0,53.0,0.0,0.29,183.0,0.337,0.508,0.845,0.0,2.0,1.0,4.0,712.0,196.0,93.0,37.0,65.0,0.0,0.0,0.305,1.14,26.14,0.0,0.222,2.0,0.417,0.75,0.333,16.0,0.25,8.0,0.385,0.948,0.563,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Max Muncy,571970,119,126.0,98.0,87.0,19.0,1.0,33.0,130.0,79.0,1.0,112.0,4.0,0.257,436.0,0.373,0.532,0.905,1.0,4.0,0.8,5.0,2269.0,523.0,232.0,87.0,198.0,0.0,4.0,0.285,0.98,13.21,7.0,0.238,5.0,0.448,1.162,0.714,8.83,0.208,11.0,0.373,0.977,0.604,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,9.0,0.333,3.0,0.4,1.067,0.667,1.0
Will Smith,669257,119,31.0,12.0,21.0,8.0,0.0,12.0,31.0,11.0,1.0,29.0,2.0,0.302,96.0,0.378,0.76,1.139,0.0,1.0,1.0,1.0,479.0,111.0,73.0,31.0,32.0,0.0,2.0,0.309,0.46,8.0,7.67,0.217,5.0,0.308,0.917,0.609,7.83,0.277,13.0,0.375,1.077,0.702,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
